recordUrl,trialId,trialTitle,trialStatus,trialPhase,trialStartDate,trialTargetAccrual,trialIdentifiedSites,trialPrimaryCompletionDate,trialPrimaryEndpointsReported,trialReportedSites,trialPatientsPerSitePerMonth,totalTrialDuration,trialEnrollmentDuration,trialEnrollmentDurationPct
https://citeline.informa.com/#/trials/details/187739,187739,A Study to Determine the Effect of Food on OXN PR Tablet 80mg/40mg,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/187760,187760,Phase I Study of SCH 900978 for Major Depression and overactive bladder,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/187787,187787,"A randomised, open label, crossover, single dose, two period study to evaluate the bioavailability/bioequivalence between the alendronate once-weekly formulation in 70 mg tablets and the test formulation (Fosamax, Merck Sharp & Dohme) in healthy volunteers",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/187905,187905,Study of Absorption and Excretion Routes of BF2.649 in Humans,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/187946,187946,The Effect of LY2624803 on Prolactin in Healthy Subjects,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/187983,187983,Bioequivalence of 4 PR formulations with Palladone-SR,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/188035,188035,"A study to measure the amount of Apremilast (CC-10004) for inflammatory autoimmune disorder such as psoriatic arthritis, psoriasis, rheumatoid arthritis and Behcet disease.",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/188120,188120,A clinical study to evaluate the impact of miravirsen on the pharmacokinetic profiles of peg-interferon 2a and ribavirin.,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/188146,188146,"A randomized, single blind double dummy, single center, crossover study to compare the systemic bioavailability of Fluticasone and Salmeterol in the combination Fluticasone/ Salmeterol delivered by a generic HFA pMDI (test) with the innovator Fluticasone/ Salmeterol HFA pMDI (reference, Seretide Evohaler) in healthy volunteers.",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/188181,188181,"A 2-Part Phase 1, Open-Label Study in Healthy Male Subjects to Evaluate the Pharmacokinetics of Apremilast (CC 10004) from up to 6 Prototype Modified-Release (MR) Formulations and to Assess the Effect of Food on the Pharmacokinetics of a Selected MR Prototype",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/188198,188198,PK assessment of Mometasone Furoate via a nasal pump spray,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/188409,188409,Phase 1 Study of Leuco-Methylthioninium,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/188486,188486,"A Single-Dose, Pharmacokinetic Study Of Pacritinib In Healthy Volunteers To Assess The Effect Of Food And The Inter- and intra-individual variability.",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/188510,188510,Dermal Tolerance & PK of SRD441 Ointment,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/188511,188511,A phase l study of rabies monoclonal antibody in healthy subjects,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/188597,188597,Phase 1 Study of PXT-864 in Parkinson's Disease,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/188598,188598,Phase 1 Trial of PXT-864 in Amyotrophic Lateral Sclerosis(ALS),Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/188662,188662,Phase 1 Trial of PXT-864 for Alzheimer’s disease,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/188993,188993,A study to evaluate the effect of single oral doses of MT-3995 with fludrocortisone in hypertension,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/189009,189009,A Phase I Study of HLD100.,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/189019,189019,A study to evaluate the effect of single oral doses of MT-3995 with activated charcoal,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/189045,189045,"A study to assess the absorption, breakdown and excretion (removal from the body) of a single dose of radiolabelled K-877",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/189919,189919,Phase I Study of K-115 Ophthalmic Solution in Glaucoma,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/189957,189957,"A four-way, non-randomized, study to assess the absolute and regional bioavailability of GK1-399 in healthy male subjects",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/190218,190218,Phase I study of Non-Pegylated Liposomal Doxorubicin HCl,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/190484,190484,A Phase I Study of Seasonal influenza Vaccine in Influenza,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/190485,190485,Phase 1 Study of AR-1001 for Stroke,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/190502,190502,"Bioavailability comparative study of a formulation containing cilostazol prolonged release, immediate release against healthy volunteers",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/190538,190538,A Phase I Study of LMTX for Parkinson's Disease,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/190596,190596,Phase I investigator-initiated trial of NCV-01 in pediatric cancer patients in Japan,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/190681,190681,A Study of DFD-02 for the Treatment of Atopic dermatitis/Psoriasis,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/190847,190847,Phase I trial of 13-valent pneumococcal vaccine,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/190855,190855,A Pharmacokinetic Study in Healthy Subjects to Evaluate Prototype Modified Release (MR) Formulations of BMS-933043,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/190901,190901,Clinical trial of DFP-03 for Pain,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/190987,190987,Pharmacodynamic interactions of a solid formulation of sodium oxybate and alcohol in healthy volunteers,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/191095,191095,Phase I trial of seasonal influenza antibodies,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/191172,191172,A phase l study of NCE403 for BPH,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/191195,191195,Phase I trial on rebastinib (DCC-2036) in solid tumors,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/191412,191412,"A Pharmacokinetic, Single Dose, Safety, and Tolerability Study of Belviq administered In Combination with Phentermine in Obesity",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/191485,191485,Phase I Study of ATx11-004 for the Treatment of Schizophrenia,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/191493,191493,A Phase I Study to Evaluate a New Formulation of SAR245408 in Patients with Solid Tumors,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/191598,191598,A Phase I study of S-414114 in Atopic dermatitis,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/191630,191630,"A multiple-dose, 4-period crossover study on raltegravir to evaluate the effects of different types of food (a low-fat meal, a moderate-fat meal, a high-fat meal) in healthy adult subjects",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/191982,191982,"A 5-way Cross-Over, Pharmacokinetic Study of Riociguat Tablet Under Fasting Conditions in Healthy Subjects",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/192068,192068,A Phase l Drug-Drug Interaction Study of Riociguat (IR tablet) And Midazolam in Healthy Subjects,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/192209,192209,A phase I single dose study of FE 999049,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/192314,192314,A Phase 1 study of drug WP-0508,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/192326,192326,A Phase I Single Dose Study of Riociguat in Patients with Renal Impairment,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/192335,192335,A Phase I Single Dose Study of Riociguat in Patients with Hepatic Impairment,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/192386,192386,A Phase I Single Dose Study to Evaluate Relative Bioavailability of Riociguat Used as Oral solution and as Riociguat (tablet).,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/192398,192398,A Phase I Single Dose Prototype Study of Riociguat in Healthy Subjects,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/192399,192399,A Phase I Single Dose Prototype Study of Riociguat in Healthy Subjects,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/192478,192478,A phase l study on 4-valent Meningococcal Polysaccharide Vaccine,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/192497,192497,A phase l clinical study of Hep A-Hep B combined vaccine,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/192513,192513,"A Two Periods, Two Sequences, Crossover, Controlled, Block Randomised, Open (Laboratory Blind) Single Dose Bioequivalence Study Of The Test Formulation Galantamine 8 Mg Film Coated Tablet Versus the Equal Dose of the Marketed Reference Formulation Reminyl (Janssen-Cilag, France) In Healthy Volunteers In Fed Conditions",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/192580,192580,A Proof of Mechanism PET Study of NSD-788 in Healthy Volunteers,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/192585,192585,"A Phase I placebo-controlled, double-blind, single-dose, dose escalation study of KB001A in Healthy Adult Volunteers",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/192639,192639,A phase I study of THR-18 in myocrdial infarction,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/192653,192653,A Phase l Study of IMMU-130 in Patients with Colorectal Cancer.,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/192853,192853,Parallel randomised and double blind study to evaluate the safety of unfractionated heparin versus enoxaparin in patients with unstable angina myocardial infarction not treated with tirofiban and aspirin,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/192957,192957,"A Phase I, double-blind, placebo-controlled safety of TPX-100 trial in healthy volunteers.",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/193138,193138,Dose proportionality and linearity of oxycodone after single or multiple oral doses of MNK-795 controlled-release oxycodone/acetaminophen (CR OC/APAP) tablets,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/193139,193139,Dose proportionality and linearity of oxycodone after single or multiple oral doses of MNK-795 controlled-release oxycodone/acetaminophen (CR OC/APAP) tablets,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/193140,193140,Dose proportionality and linearity of oxycodone after single or multiple oral doses of MNK-795 controlled-release oxycodone/acetaminophen (CR OC/APAP) tablets,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/193141,193141,Dose proportionality and linearity of oxycodone after single or multiple oral doses of MNK-795 controlled-release oxycodone/acetaminophen (CR OC/APAP) tablets,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/193142,193142,Dose proportionality and linearity of oxycodone after single or multiple oral doses of MNK-795 controlled-release oxycodone/acetaminophen (CR OC/APAP) tablets,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/193240,193240,"A phase I clinical trial of HIV vaccine, Okairos",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/194207,194207,"First-In-Human Pharmacokinetic Study of MSRX-202, Utilizes MonoSol Rx's Proprietary Platform, PharmFilm for Migraine",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/194234,194234,"A Phase I First in Human, Safety Study of DV0100 in Patients with Longstanding Juvenile Diabetes",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/194458,194458,"A Phase 1, Ascending single/multiple dose study of VPI-2690B in healthy volunteers",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/194605,194605,A clinical study to evaluate a monovalent HIV vaccine,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/194725,194725,A 5 Period Study to Evaluate Regional Delivery and Formulation Challenges of BC 3781 Throughout the Gastrointestinal Tract in Healthy Subjects,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/194759,194759,A Phase I Safety Study of MOL4239 for the Treatment of Psoriasis,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/194779,194779,A phase I clinical study on the human safety and immunogencity of avian influenza (H5N1) vaccine,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/194860,194860,A clinical study to evaluate the pharmacokinetics and pharmacodynamics of 150 IU of FSH (Cinnal-F) in healthy female volunteers,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/194862,194862,A clinical study to evaluate the pharmacokinetics and pharmacodynamics of 225 IU of FSH (Cinnal-F) in healthy male volunteers,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/194946,194946,A Phase I trial for the treatment of lupus,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/195050,195050,Phase I single ascending dose study of T-4288 in healthy adult subjects,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/195803,195803,A single ascending-dose study of AQW051 in healthy male Caucasian volunteers,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/195861,195861,A Phase I Study of KD025 for the Treatment of Psoriasis and Rheumatoid arthritis,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/196402,196402,"GS-9851/Sofosbuvir Pharmacokinetic Parameters Following Administration of a Single Dose of GS-9851 100mg Fasted, Sofosbuvir (Tablet) Fasted, or Sofosbuvir (Tablet) With a High-Fat Meal",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/196497,196497,A Phase l Single Dose Study Of INCB040093 in Healthy Volunteers.,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/196498,196498,A Phase l Multi-Dose Study Of INCB040093 in Healthy Volunteers.,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/196878,196878,"A randomized, open-label, single-dose, 4-way cross-over study to continue testing of the relative bioavailability of AMR102 capsules",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/196995,196995,A Global Phase I study of NF-kappa beta Decoy Oligo for treatment of Atopic Dermatitis,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/197234,197234,A Phase I study on DWP10019 for HBV,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/197280,197280,Phase I study BNI 001 for CNS,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/197412,197412,"A Multiple Dose, Safety, Tolerability and Pharmacokinetic Study of RQ-00000004 in Normal Subjects for GERD",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/197421,197421,A Biomarker Study of RQ-00000004 for the treatment of GERD,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/197482,197482,A Phase I Trial to Evaluate Curcumin in Cancer and Arthritic Patients,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/197516,197516,A Phase 1 Study of AN721 in Neuropathic Pain in Healthy Volunteers,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/197836,197836,A Phase I Trial of Topical Formulation of BPM 31510 for the Treatment of Skin Cancer,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/198119,198119,"A Phase I, Pharmacokinetic Study of DM-199 in Healthy Volunteers",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/199823,199823,A phase 1a trial of hepatocyte growth factor (HGF),Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/200164,200164,A phase 1 clinical trial to study the pharmacokinetics and safety of THR-184,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/200197,200197,"A Phase I Single Dose, Two-Way Crossover, Comparative Study of RHB-104 in Healthy Adult Subjects",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/200221,200221,A Phase I study to evaluate ACP-001 in healthy adults,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/19791,19791,Phase I study of SR-123781,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/19802,19802,Phase I clinical study safety of AM365 in healthy subjects,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/20104,20104,Phase I trial of c-5597 for rheumatoid arthritis.,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/20106,20106,Phase I trial of c-4462 for rheumatoid arthritis,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/20352,20352,A Phase I gender-effect clinical trial of remofovir.,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/20730,20730,Phase I trial of IL-18 binding protein for Crohn's disease.,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/20769,20769,"Pharmacokinetic (PK) Interaction between Topical Application of Retapamulin (RE) Ointment, 1%, and Oral Ketoconazole",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/20861,20861,A phase I study of non-typeable Haemophilus vaccine for otitis media.,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/20921,20921,A phase I study of WCK 1152 for respiratory tract infections.,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/21472,21472,Phase I trial of AZD-9056 in COPD.,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/21588,21588,A Phase I study of S-amlodipine,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/21603,21603,A Phase I study of TAK-536,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/21604,21604,Phase I trial of C-5597 for undiscolsed arthritis,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/21832,21832,A Phase I single-dose study of RBx 9001,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/21951,21951,Phase I trial of TAK-715 for rheumatoid arthritis.,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/21953,21953,Phase I trial of TAK-715 in rheumatoid arthritis.,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/21959,21959,Phase I trial of DE-096 in rheumatoid arthritis.,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/200486,200486,"A Phase I Safety, Tolerability and Pharmacokinetic, Single and Multiple Dose Study of CB-618",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/201021,201021,A Phase 1 Study of SEP-856 for Major Depressive Disorder (MDD),Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/201118,201118,A Drug-Drug Interaction Study of sovaprevir and ketoconazole,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/201157,201157,A Phase I Safety and Efficacy Study of MDNA55 in Patients with Recurrent Glioblastoma Multiforme (GBM) and Metastatic Brain Cancer,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/201308,201308,A Phase I Pilot Study of Undisclosed Oral Drug in Subjects with Depression,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/201420,201420,Pilot study of Allostim in HIV+ subjects,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/201476,201476,Phase 1 Study of IM Depot Formulation of Aripiprazole in Patients with Schizophrenia/ schizoaffective disorder,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/201767,201767,"Study of Prostaglandin E Receptor 4 (PG EP4-R) Antagonist, for the Treatment of Osteoarthritis Pain",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/202020,202020,A phase I study of GS-6615 in ventricular tachycardia and ventricular fibrillation,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/202130,202130,"Open-label, randomized, multicenter, crossover comparative pharmacokinetic and bioequivalence studies for drugs Torvacard 80 mg tablets, manufactured by Zentiva Czech Republic Vs. Lipitor tablets 80 mg Pfizer Pharmaceuticals Ireland in healthy subjects",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/202202,202202,Pharmacokinetic study of repeated oral administration of V00114 2.5 mg and 10 mg in Cytochrome P450 2D6 poor metabolizer subjects,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/202374,202374,A phase 1 clinical trial of S-237648 for obesity in Japan,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/202456,202456,A Phase I study of Crohn's disease therapy.,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/202467,202467,A phase 1 clinical trial of a New Chemical Entity (NCE) for the treatment of Diabetes,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/202468,202468,A phase 1 clinical trial of a New Chemical Entity (NCE) for the treatment of Diabetes,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/202580,202580,A phase 1 clinical trial of a New Chemical Entity (NCE) for the treatment of Diabetes,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/202694,202694,A Phase I Study of INCB47986 in Healthy volunteers,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/202706,202706,"An Open-label, Single-sequence, Drug-drug Interaction Study of the Effects of BMS-919373 on the Pharmacokinetics and  Pharmacodynamics of a Single Dose of Warfarin in Healthy Subjects",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/203118,203118,"An open labeled, randomized, two-treatment, two-period, two-sequence single dose, crossover
bioequivalence study of amlodipine besylate compared with Norvasc in healthy adult Asian male subjects under fasted conditions",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/203136,203136,"Pivotal Bioequivalence Open-label , Two- period, Two- Sequence , Crossover , Controlled, Randomized, Single Dose Study  To Compare 0.26 mg Pramipexole XR Extended -Release Tablets ( test formulation ) vs . Equal To The Reference Dose Extended Release Formulation in Healthy Male Subjects",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/203138,203138,"A single-dose, randomized, blinded, crossover bioequivalence study comparing the bioavailability of MINT-AMLODIPINE Tablets 10 mg by Mint Pharmaceuticals Inc., with that of Norvasc Tablets 10 mg by Pfizer Canada Inc., in healthy volunteers under fasting conditions.",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/203146,203146,"Pivotal Bioequivalence Open-label , Two- period, Two - sequence , Crossover , Controlled, Randomized, Single Dose to Compare 0.26 mg Pramipexole XR Extended -Release Tablets ( Test formulation ) Vs . Equal Dose of 0.26 mg Sifrol  Prolonged-Release tablets ( Reference Formulation ) in Healthy Male Subjects After Food",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/203147,203147,"A comparative, randomized, single-dose, 2-way crossover bioavailability study of Amlodipine Besylate 10 mg with Norvasc healthy volunteers under fasting conditions",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/203164,203164,"A single-dose, crossover, comparative bioavailability study of phl-AMLODIPINE 10 mg tablets versus Norvasc 10mg in healthy male volunteers",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/203172,203172,"A single-dose, crossover, comparative bioavailability study of pms-AMLODIPINE 10 mg tablets versus NORVASC was performed in healthy male volunteers",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/203253,203253,A Bioequivalence study of desirudin using a formulation F1 and F4 in healthy male volunteers.,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/203284,203284,"A randomized, two-way crossover, single dose, blinded comparative bioavailability study of
candesartan cilexetil 16 mg tablets vs. ATACAND (reference) 16 mg tablets in healthy adult volunteers under fasting conditions",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/203356,203356,"A double blind, balanced, randomized, two–treatment, two-sequence, two-period, single oral
dose, crossover bioequivalence study of Candesartan Cilexetil Tablets 8 mg (Manufacturer: Intas
Pharma Ltd. for Accord Healthcare Inc.) and ATACAND tablets 8 mg (Manufacturer:
AstraZeneca Canada Inc. ) in normal, healthy, adult, human male",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/203379,203379,"A randomized, two-way crossover, single dose, blinded comparative bioavailability study of CANDESARTAN HCT (candesartan cilexetil/hydrochlorothiazide) 16/12.5 mg tablets vs ATACAND PLUS 16/12.5 mg tablets (AstraZeneca Canada Inc.) in healthy adult male volunteers under fasting conditions",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/203417,203417,Phase I Single Daily Doses Study of SNC-102,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/203424,203424,"A randomized, two-way crossover, single dose, blinded comparative bioavailability study of
CANDESARTAN-HCTZ (candesartan cilexetil/hydrochlorothiazide) 16/12.5 mg tablets vs ATACAND PLUS 16/12.5 mg tablets (AstraZeneca Canada Inc.) in healthy adult male volunteers under fasting conditions",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/203441,203441,"A blinded, single-dose, randomized, two-period, two-sequence, two-treatment, crossover comparative bioavailability study of CO CANDESARTAN (candesartan cilexetil) 4 mg tablets and Atacand  (candesartan cilexetil) 4 mg tablets by AstraZeneca Canada Inc. in healthy male and female volunteers under fasting conditions",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/203446,203446,"Pivotal bioequivalence open label, two-period, two-sequence, crossover, controlled, randomized, single administration of ibuprofen 200 mg tablets (test formulation) vs. equal dose of the reference formulation (Advil 200 mg tablets) in healthy volunteers fasted male and female",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/203447,203447,A pilot trial of autologous platelet cell therapy in grade I & II osteoarthritis.,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/203448,203448,A phase 1 study of X0002,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/203475,203475,Phase I multiple dose study of T-4288 in healthy adult subjects,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/203556,203556,"A randomized, single dose, double-blinded, 2-way crossover comparative bioavailability study performed on healthy male volunteers under fasting conditions",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/203569,203569,"A randomized, double blind, two-treatment, two-sequence, two-period, single-dose, crossover, bioequivalence study comparing Irbesartan and Hydrochlorothiazide 300/25 mg Tablets (Jubilant Life Sciences Limited, India) with AVALIDE (irbesartan and hydrochlorothiazide) 300/25mg Tablets (sanofi-aventis Canada Inc.) in healthy adult, human subjects, under fasting conditions.",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/203631,203631,A study of SG1002 in hypercholesterolemia patients,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/203697,203697,A comparative bioavailability study of APO-SIMVASTATIN 80 mg tablets or Zocor 80 mg tablets in healthy human volunteers,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/203708,203708,"An open label, randomized, two treatment, two sequence, two period, cross-over, single-dose comparative oral bioavailability study of Auro-Simvastatin 80 mg tablets (Manufactured by Aurobindo Pharma Ltd., India for Auro Pharma Inc., Canada) and Zocor 80 mg tablets (Merck Frosst Canada Ltd.) in adult, healthy, Asian male subjects under fasting conditions.",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/203741,203741,"A randomized, single-dose, cross-over comparative bioavailability study of CO SIMVASTATIN tablets 80 mg and Zocor 80 mg tablets in the fasting state",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/203789,203789,A phase 1 Kynamro study in Japan,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/203854,203854,"A Phase I double-blind, randomized, placebo-controlled, ascending single dose, safety and efficacy study of anti-CD40L",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/203873,203873,A Phase I study of YPL-001 in COPD/Asthma,Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/203893,203893,"A randomized, double-blinded, two-way, single-dose, cross over, bioavailability study performed in fasted subjects",Completed,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/203897,203897,"A randomized, double-blinded, two-way, single-dose, cross over, bioavailability study performed in fed subjects",Completed,I,,,,,,,,,,
